industry,company_size,source,interaction_count,email_open_rate,days_since_creation,converted
technology,11-50,linkedin,7,18.550895086654982,8,1
finance,11-50,ads,4,20.145685642025953,0,1
education,51-200,linkedin,1,23.730357619020975,9,0
healthcare,500+,email,3,16.13688980741767,33,0
healthcare,201-500,email,2,31.314361651688255,74,1
technology,201-500,event,3,25.466217040952877,59,1
technology,201-500,linkedin,11,38.40091917808508,7,1
finance,500+,website,4,45.685718473227034,63,1
finance,1-10,email,1,29.08069587398614,49,0
technology,11-50,linkedin,2,43.01295392588716,39,0
education,11-50,website,3,50.130555987561785,34,0
manufacturing,201-500,linkedin,2,27.688304535564317,49,1
finance,11-50,linkedin,2,63.17589825837926,59,1
manufacturing,51-200,referral,2,35.830828958242094,51,0
technology,1-10,website,2,39.97739272703723,3,0
finance,11-50,linkedin,2,1.0421273656649375,38,0
retail,51-200,linkedin,7,16.448524403372488,55,1
manufacturing,1-10,ads,3,38.50929792866381,6,1
manufacturing,11-50,ads,0,65.99723310838557,7,0
healthcare,11-50,ads,5,6.664071298809309,46,1
education,11-50,referral,2,30.224516884418712,12,0
technology,51-200,website,4,29.232382323754276,15,1
education,11-50,referral,2,44.19977962652662,14,0
other,51-200,email,3,50.766349160435496,7,1
technology,1-10,email,3,30.69136577392861,83,0
retail,201-500,linkedin,8,28.396936544755015,49,0
technology,11-50,linkedin,5,47.06751637458731,8,1
finance,51-200,event,7,6.333639715488861,3,1
finance,51-200,linkedin,3,57.907263715551615,13,1
finance,1-10,linkedin,2,29.483150429256472,16,1
education,201-500,linkedin,4,35.126348259904184,0,0
retail,51-200,website,4,23.36200886261419,65,1
finance,11-50,website,3,18.662227526072208,57,0
manufacturing,1-10,other,3,13.354841589205943,56,0
other,500+,cold_call,0,64.81336574271016,49,0
technology,51-200,referral,3,23.15997788194697,39,1
other,1-10,referral,1,66.43396322750054,30,0
technology,11-50,ads,1,19.895549770502267,96,1
manufacturing,201-500,linkedin,3,20.799052851038937,37,0
healthcare,51-200,linkedin,2,43.097947732899264,29,0
technology,51-200,linkedin,3,17.22464470639354,46,0
finance,11-50,linkedin,3,40.449112040078646,8,1
retail,51-200,ads,1,2.5769126412352086,102,0
healthcare,11-50,ads,3,27.751836056710022,0,0
technology,1-10,other,3,15.903261912457777,31,0
finance,51-200,website,4,7.088601317513553,2,1
education,500+,other,1,22.134766545039867,57,0
healthcare,11-50,referral,1,55.9034097322748,102,0
technology,11-50,referral,2,8.403590392247787,15,0
finance,51-200,ads,2,28.382639113402153,58,0
technology,11-50,linkedin,2,15.638599613076723,12,1
manufacturing,201-500,linkedin,3,18.434916359543145,5,1
manufacturing,51-200,cold_call,0,17.60565964170678,9,0
finance,1-10,other,6,24.11469766635389,10,0
healthcare,500+,linkedin,2,11.712904176251591,29,1
manufacturing,51-200,linkedin,5,20.113414165616128,47,0
finance,201-500,referral,0,4.813355653662025,6,0
manufacturing,51-200,linkedin,2,41.99616473038858,2,1
retail,201-500,referral,5,10.926398623460353,7,1
manufacturing,1-10,linkedin,4,20.878915273728715,10,0
finance,11-50,referral,2,34.520193129438795,9,1
finance,201-500,ads,2,78.38548440174712,7,1
other,1-10,referral,3,7.230612913672978,18,0
finance,1-10,linkedin,1,9.844664614582834,58,0
retail,51-200,referral,3,77.19792259579752,3,1
technology,201-500,other,6,18.34612527049502,59,0
retail,1-10,ads,2,4.924337462313206,20,0
finance,201-500,event,3,30.526705479688037,32,0
technology,51-200,event,1,24.334228292771996,50,0
technology,11-50,other,0,26.51378164341415,10,1
retail,201-500,email,2,22.962152873390394,92,0
manufacturing,11-50,website,3,23.958282929622563,2,0
finance,1-10,event,6,59.50363513865863,22,1
technology,11-50,linkedin,1,20.06780790876022,8,0
retail,11-50,referral,2,6.763898100433187,15,0
technology,11-50,other,4,43.052843326978135,17,1
finance,201-500,email,3,7.548418372549051,73,1
technology,51-200,other,6,18.11454549279157,17,1
technology,51-200,email,2,40.204627015320334,35,1
technology,51-200,event,4,33.072514584291596,90,1
healthcare,1-10,email,6,9.293478670824788,20,0
technology,1-10,email,2,11.211526702684022,15,0
healthcare,201-500,website,3,25.581381724991264,108,0
finance,1-10,cold_call,1,40.43833070667113,52,0
finance,1-10,event,6,54.58598666333503,84,1
healthcare,51-200,event,4,23.600470298268217,15,1
manufacturing,11-50,website,2,46.554074454697584,35,0
technology,201-500,ads,4,49.579271178929865,8,1
finance,11-50,linkedin,4,38.32359270312909,60,1
technology,1-10,cold_call,2,7.2619992218385025,81,0
technology,11-50,website,5,17.68937022708536,9,0
finance,51-200,ads,2,19.73332730605376,3,0
finance,11-50,linkedin,2,47.65266422465332,6,1
education,11-50,event,3,26.333069132566024,30,1
finance,201-500,event,4,56.131278883561656,9,1
other,201-500,event,2,46.93767123801486,30,0
technology,11-50,website,3,44.017271089893,12,1
technology,11-50,referral,5,29.682166436703543,74,0
technology,11-50,ads,4,19.585726584917644,18,0
technology,500+,linkedin,2,26.518047529137817,20,0
finance,500+,event,4,45.28599444992345,12,1
retail,1-10,linkedin,2,36.80477980002096,2,0
technology,51-200,website,3,16.067490683446582,20,1
education,11-50,website,2,5.898309719283012,44,0
manufacturing,1-10,website,2,27.931089633587362,91,0
healthcare,1-10,cold_call,4,28.09139961800045,2,0
technology,11-50,linkedin,0,34.51147734853519,47,0
technology,11-50,email,1,31.29208357776132,9,0
technology,1-10,linkedin,6,32.592021722944345,51,1
technology,51-200,linkedin,3,49.366544244827736,12,1
finance,11-50,referral,4,47.31202410405513,3,1
technology,51-200,linkedin,6,31.592850214126972,28,0
healthcare,11-50,email,4,41.61904020801463,67,1
other,1-10,website,3,22.292600107747738,6,1
retail,11-50,linkedin,2,32.23541038642795,0,0
education,1-10,linkedin,6,45.53074077348887,64,1
technology,11-50,website,8,34.46448121979411,35,1
healthcare,1-10,event,5,2.6024171257694033,49,0
finance,11-50,referral,2,25.268285439791555,1,1
technology,1-10,website,1,74.27961619280426,66,1
technology,51-200,email,6,5.022651920777097,16,1
retail,51-200,website,3,34.32400922502114,68,0
retail,1-10,ads,1,29.806531736484548,2,0
finance,11-50,website,2,39.364691738738685,64,1
finance,1-10,website,1,51.47539666016855,33,0
finance,51-200,email,5,14.44387829099446,24,1
technology,11-50,website,3,38.268112841728936,1,1
healthcare,11-50,other,2,11.933063250354088,34,0
technology,11-50,linkedin,4,35.534749782505784,27,1
technology,500+,other,5,21.350219751176535,38,0
other,11-50,website,3,6.613365179679115,37,0
finance,51-200,website,2,32.098274360969334,17,1
retail,11-50,linkedin,6,39.480583964035176,6,1
healthcare,500+,referral,0,30.824331852012183,75,0
healthcare,51-200,email,2,8.303523562537753,77,0
technology,11-50,email,6,15.00725650884731,7,1
technology,201-500,linkedin,3,61.5506250883709,29,1
technology,11-50,website,4,17.323394857074838,6,0
manufacturing,201-500,linkedin,1,7.794907717181894,59,0
retail,201-500,other,4,19.97987821687381,3,1
finance,1-10,cold_call,2,24.688086162209043,138,0
finance,51-200,linkedin,1,34.22418242857624,28,1
education,11-50,event,2,41.36115773865768,0,1
technology,11-50,cold_call,3,18.921015054813356,64,0
healthcare,11-50,referral,3,24.080062984726837,34,0
healthcare,51-200,email,3,32.23606505763754,35,1
manufacturing,1-10,referral,4,38.479483497179494,9,1
other,1-10,website,3,35.41549579716982,12,0
technology,51-200,ads,4,28.528639419146838,73,1
education,1-10,ads,3,45.13462025664575,30,1
manufacturing,1-10,referral,1,32.77625943839145,0,0
technology,1-10,linkedin,1,38.21935194391281,11,1
healthcare,11-50,event,1,13.37509110873262,27,0
finance,11-50,ads,4,17.055671533578256,4,1
other,1-10,referral,3,53.161092951477926,3,0
technology,500+,cold_call,7,35.43000112326104,1,1
manufacturing,51-200,referral,7,62.54505611713262,29,1
healthcare,11-50,website,4,24.699184780248093,11,1
retail,11-50,other,4,12.013854363847727,14,0
finance,11-50,cold_call,3,67.22335771784856,1,1
finance,51-200,linkedin,10,39.76266907362432,40,1
manufacturing,1-10,referral,3,48.57811388472991,43,0
manufacturing,1-10,other,4,15.121124186496193,53,0
education,201-500,referral,2,49.47959809605508,31,1
technology,11-50,referral,5,21.28555052315451,44,1
retail,11-50,linkedin,2,53.39454590224773,25,1
technology,201-500,linkedin,3,9.038566154988333,20,0
finance,51-200,email,2,22.188796915801213,9,0
finance,11-50,email,3,50.348060788992335,1,1
finance,51-200,other,4,38.896172420090465,10,1
finance,1-10,email,2,4.224349402256593,34,0
other,51-200,ads,5,22.26364579324812,78,0
technology,11-50,linkedin,3,38.570086632006785,8,1
retail,201-500,other,3,45.591758323682214,33,0
healthcare,500+,ads,4,14.807781504896095,19,0
technology,500+,ads,4,8.728819850680539,29,1
technology,201-500,cold_call,4,12.26157424959542,0,0
education,11-50,website,0,9.094607085837792,3,0
education,11-50,ads,2,52.40282131308963,7,0
education,11-50,cold_call,6,19.71517247654124,67,0
other,51-200,other,2,32.936292427872395,1,0
technology,201-500,linkedin,4,26.254881576168522,25,0
healthcare,1-10,event,3,17.880260926654156,79,0
retail,201-500,referral,4,15.673312954993834,31,1
finance,201-500,website,3,47.48567725589657,19,1
finance,500+,cold_call,2,18.998301877627853,14,0
healthcare,201-500,other,2,31.08587532987489,29,0
finance,11-50,ads,1,20.940454947732366,19,1
finance,1-10,ads,3,30.545179394105148,36,0
technology,1-10,linkedin,1,51.935008849027874,28,0
finance,11-50,website,6,20.404134622389588,25,1
finance,51-200,linkedin,1,14.714951935248505,94,0
finance,201-500,referral,0,23.194054842577607,54,0
technology,201-500,linkedin,4,23.985910560037915,28,1
retail,51-200,referral,1,26.653845673647787,23,0
technology,1-10,linkedin,4,2.1317807556303774,38,1
healthcare,1-10,event,1,4.162649181694326,48,0
manufacturing,1-10,ads,3,22.00043370503611,10,1
finance,11-50,ads,3,18.8972298900499,32,0
healthcare,11-50,event,2,46.710794037669686,4,0
retail,1-10,email,4,34.661921355780215,16,0
finance,11-50,ads,5,19.38769657538804,83,1
manufacturing,1-10,linkedin,1,28.035275131964777,11,0
retail,51-200,email,3,44.21387453026326,5,0
retail,11-50,referral,6,23.163024914205796,4,1
finance,11-50,email,1,69.8418972570037,15,0
technology,11-50,referral,3,39.63240387074497,7,1
healthcare,500+,ads,1,48.5944172944133,16,1
finance,1-10,referral,3,34.31155696751747,38,0
finance,11-50,email,4,8.506220355056794,65,1
finance,51-200,cold_call,4,14.92497068497238,3,0
healthcare,51-200,linkedin,3,32.74762151475545,43,0
technology,500+,website,3,7.6243888492584455,3,1
finance,11-50,linkedin,3,15.232349127688485,14,0
healthcare,11-50,referral,1,25.395829309003588,170,0
retail,1-10,cold_call,2,18.35992722878158,2,0
technology,51-200,referral,4,19.680995796701584,0,1
finance,11-50,cold_call,2,62.50568898117977,12,0
education,1-10,website,5,16.11655978544622,90,0
technology,11-50,cold_call,0,41.01913002462684,0,0
finance,11-50,email,3,48.11997639037213,7,1
technology,1-10,linkedin,2,23.037786290245663,27,1
retail,51-200,ads,5,38.35258911979065,7,1
finance,51-200,referral,6,16.159767796865506,1,1
finance,1-10,linkedin,3,55.998836483949034,1,1
finance,11-50,referral,1,40.92265719701359,24,0
education,51-200,referral,4,22.373625212086488,24,0
technology,11-50,other,1,2.4384378121083987,36,0
technology,11-50,referral,4,39.152282557052054,4,0
education,11-50,email,1,11.954198441890568,20,0
finance,51-200,cold_call,4,22.298550980125597,27,1
education,500+,event,1,38.83917513920307,7,0
finance,51-200,ads,5,22.956240691659783,23,0
manufacturing,1-10,referral,2,38.35246121983843,36,0
finance,11-50,ads,5,26.298844401755417,140,0
retail,201-500,referral,2,20.04068724445948,27,0
education,1-10,referral,3,3.6528581463668863,59,0
finance,500+,event,2,44.521565549506,53,1
technology,500+,referral,1,32.53700686865271,84,1
healthcare,1-10,website,7,58.67623432107764,38,1
technology,500+,other,4,5.302469642224574,7,1
technology,11-50,linkedin,3,12.791031421683835,10,0
healthcare,201-500,referral,6,25.886774665175267,46,1
finance,11-50,email,1,19.677533440226032,22,1
finance,11-50,linkedin,3,18.93387394025593,8,0
finance,51-200,website,5,12.06645203961003,32,1
retail,51-200,ads,3,29.235024710066586,71,0
technology,1-10,event,3,35.152738533598786,13,0
technology,51-200,ads,1,22.18316455135255,27,1
technology,1-10,ads,4,52.534077755490074,26,1
finance,11-50,website,4,38.6150694399962,4,1
technology,11-50,linkedin,5,17.243487750414854,2,1
healthcare,11-50,ads,2,17.59157237419524,66,0
finance,11-50,referral,2,19.46560894124381,81,1
manufacturing,1-10,referral,2,32.614292452614954,70,0
technology,1-10,website,3,25.26121492363525,15,0
retail,1-10,website,3,24.528304870851244,10,1
retail,11-50,website,2,40.40117364364884,85,0
manufacturing,500+,website,2,54.753035867679955,64,0
education,1-10,ads,2,54.736211309776195,51,0
technology,500+,linkedin,5,21.634589553328055,12,1
technology,51-200,email,2,34.858143030471645,30,1
education,51-200,event,3,40.873640108269925,41,1
finance,51-200,ads,4,19.026443411074066,25,1
finance,201-500,referral,2,42.57691118073327,27,1
retail,1-10,referral,1,33.400018002978996,42,0
retail,11-50,website,5,36.17909834775628,43,1
education,51-200,website,4,47.73388356644956,8,1
other,51-200,linkedin,4,53.36169644057256,14,0
retail,201-500,email,3,25.277997367924588,45,0
healthcare,1-10,linkedin,3,34.28721514790594,9,0
education,51-200,referral,6,40.63772384613416,74,1
technology,11-50,event,1,27.565272127189466,54,1
technology,11-50,referral,5,10.087537752529963,67,0
education,11-50,linkedin,5,21.507927623436217,10,1
healthcare,51-200,other,5,12.004669068811348,3,0
technology,201-500,cold_call,6,15.311697265438124,3,0
technology,11-50,email,2,24.41430672512463,24,0
education,201-500,referral,3,35.7879763265365,10,1
finance,11-50,linkedin,6,26.581995335705262,9,1
retail,1-10,cold_call,1,29.630324848796658,7,0
technology,1-10,website,2,34.31309275543033,24,1
manufacturing,1-10,event,4,13.004826047476934,23,0
manufacturing,11-50,ads,1,56.19324093331576,16,0
healthcare,11-50,ads,2,13.043580499388478,4,0
finance,51-200,other,3,5.331389075896623,79,0
technology,51-200,website,0,52.39030004315103,16,1
other,1-10,linkedin,3,18.840354787559683,3,0
retail,1-10,ads,2,25.588226996092732,1,0
education,11-50,referral,0,28.382572635921182,4,1
healthcare,11-50,linkedin,2,15.335753679579136,10,0
manufacturing,1-10,referral,3,17.043962852411138,29,0
manufacturing,1-10,referral,0,15.56104982362029,106,0
retail,500+,email,2,37.60890702999538,9,0
other,201-500,referral,3,7.183870227894375,46,1
healthcare,1-10,other,1,18.58251211404041,72,0
technology,11-50,linkedin,6,16.598708366899896,14,1
retail,11-50,website,3,30.996004099792216,8,0
retail,51-200,linkedin,1,18.350418877168202,20,1
finance,11-50,email,2,43.56212795632602,68,0
technology,1-10,other,4,8.295361008363487,0,0
finance,51-200,event,1,0.5570825254776877,20,0
healthcare,11-50,website,5,29.769037068934395,42,0
finance,11-50,referral,5,25.084216479588207,27,1
retail,11-50,event,1,30.202957075976872,20,0
retail,11-50,cold_call,2,25.534914444851147,24,0
technology,11-50,other,2,0.540124094537407,28,0
finance,1-10,referral,4,26.818308113570016,34,1
healthcare,11-50,other,2,36.95120513280674,13,1
technology,1-10,linkedin,2,27.758455055783188,21,0
manufacturing,51-200,ads,3,33.24601757576006,9,1
education,1-10,linkedin,6,25.08805859077014,124,1
healthcare,1-10,ads,2,7.509929673185402,6,0
manufacturing,51-200,email,3,42.72522239185199,4,1
education,51-200,event,3,39.95570916904621,9,0
manufacturing,201-500,email,3,4.268912453621073,75,0
technology,11-50,website,3,54.20893033724834,32,0
other,1-10,website,4,12.84633111899007,18,0
healthcare,51-200,email,1,40.20877474163596,77,0
healthcare,51-200,referral,2,17.356240455980423,69,0
technology,1-10,event,0,36.26896962613926,15,0
finance,201-500,website,2,55.815716369502645,24,1
technology,1-10,website,6,48.36835380796914,70,1
technology,500+,website,4,6.385489149132756,11,1
healthcare,201-500,cold_call,3,28.42044635263859,15,1
manufacturing,51-200,ads,4,39.4458141023687,47,0
education,500+,referral,2,34.196431755536274,35,1
healthcare,51-200,email,0,39.72485546016898,1,1
education,1-10,referral,3,10.662356430057518,3,1
education,11-50,cold_call,0,55.34428206175335,56,0
manufacturing,1-10,ads,2,29.385559762396703,0,1
technology,11-50,referral,3,22.99962355404514,75,0
retail,51-200,cold_call,3,33.115949643887674,9,1
education,11-50,referral,3,5.078200900232465,27,0
retail,11-50,website,6,19.883801670339274,24,0
healthcare,51-200,ads,2,12.150900163823975,15,0
finance,201-500,ads,5,30.963280260518168,0,1
retail,1-10,website,6,53.4839772538368,6,1
finance,11-50,linkedin,4,30.799695982634795,28,1
technology,1-10,event,3,31.187739139265968,17,0
healthcare,51-200,email,3,40.03694311859568,16,1
manufacturing,1-10,linkedin,2,2.2126865269505283,3,1
education,51-200,website,4,8.651102654101456,12,1
technology,11-50,website,6,72.2041742781529,22,1
other,1-10,linkedin,3,18.4557690871691,2,1
healthcare,500+,ads,3,27.512768251413345,2,1
retail,1-10,referral,2,21.47545825035111,20,1
manufacturing,11-50,website,6,58.14792737334285,24,0
manufacturing,1-10,website,2,56.82723885835881,8,1
education,11-50,website,3,32.9845975220404,11,0
healthcare,11-50,email,3,30.67662964552348,47,0
education,11-50,email,1,19.424768160483016,61,0
technology,1-10,website,1,22.332918304807635,11,0
retail,11-50,email,2,35.19684495219163,13,0
retail,51-200,ads,1,16.647477226392223,53,0
retail,51-200,cold_call,5,31.39435730750663,109,0
healthcare,11-50,website,0,11.049986891464387,11,0
education,51-200,event,3,46.681080487653404,46,0
technology,1-10,website,5,30.97911913368122,19,1
technology,11-50,ads,2,36.9762303623134,9,1
